STUCK	issue5211_simplify_parsers_dup_state_local_var_decl.p4
OK	issue5231-const-int-concat.p4
STUCK	issue529.p4
STUCK	issue561-1-bmv2.p4
STUCK	issue561-2-bmv2.p4
STUCK	issue561-3-bmv2.p4
STUCK	issue561-4-bmv2.p4
STUCK	issue561-5-bmv2.p4
STUCK	issue561-6-bmv2.p4
STUCK	issue561-7-bmv2.p4
STUCK	issue561-bmv2.p4
STUCK	issue561.p4
STUCK	issue562-bmv2.p4
STUCK	issue584-1-bmv2.p4
STUCK	issue635-bmv2.p4
OK	issue638-1.p4
STUCK	issue648.p4
STUCK	issue655-bmv2.p4
STUCK	issue677-bmv2.p4
STUCK	issue692-bmv2.p4
STUCK	issue696-bmv2.p4
STUCK	issue737-bmv2.p4
STUCK	issue754.p4
STUCK	issue774-4-bmv2.p4
OK	issue774.p4
STUCK	issue793.p4
OK	issue794.p4
STUCK	issue803-2.p4
OK	issue803-3.p4
OK	issue803.p4
OK	issue822.p4
OK	issue823.p4
STUCK	issue841.p4
STUCK	issue870_ebpf.p4
STUCK	issue871.p4
STUCK	issue887.p4
STUCK	issue891-bmv2.p4
OK	issue907-bmv2.p4
STUCK	issue914-bmv2.p4
STUCK	issue933-1.p4
