1219	$is_defaultable_typeIR
1221	$parameterListIR_of_callableTypeDefIR
1229	$unroll_typeIR
1230	$compat_bitwise
1230	$compat_satplusminus
1231	$compat_compare
1231	$compat_mask
1231	$compat_plusminusmult
1231	$compat_range
1231	$is_table_application
1235	$nestable_set
1242	$is_static_callableTypeIR
1249	$compat_table_key
1252	$align_parameterListIR_given
1257	$callable_definedFunction
1259	$sizeof_minSizeInBits_prime
1260	$sizeof_minSizeInBits
1266	$align_parameterListIR
1268	$unroll_aliasType
1269	$result_concat
1270	$find_local_return_type_t
1278	$is_concrete_extern_object_prime
1283	$sizeof_maxSizeInBits_prime
1284	$sizeof_maxSizeInBits
1301	$resolve_inference_prime
1304	$parameterListIR_of_functionDef
1306	$resolve_inference
1310	$reduce_serenum
1313	$reduce_serenum_unary_compat_lnot
1314	$reduce_serenum_unary_compat_bnot
1315	$reduce_serenum_binary_compat_divmod
1315	$reduce_serenum_binary_compat_logical
1315	$reduce_serenum_unary_compat_array_index
1315	$reduce_serenum_unary_compat_bitslice_offset_index
1315	$reduce_serenum_unary_compat_bitslice_offset_width
1315	$reduce_serenum_unary_compat_bitslice_range_index
1315	$reduce_serenum_unary_compat_uplusminus
1317	$is_concrete_extern_object
1319	$reduce_serenum_binary_compat_concat
1323	$reduce_serenum_binary_compat_shift
1335	$free_callableTypeDefIR
1335	$free_callableTypeIR
1335	$free_parameterIR
1335	$free_typeIR
1336	$add_var_t
1337	$add_constructorParameter_t
1337	$reduce_serenum_unary_compat_bitslice_base
1337	$update_mode_tbl
1338	$add_vars_t
1339	$add_constructorParameters_t
1345	$match_overloaded_unnamed_parameterListIR_of_callableTypeDefIR_callableTypeDefIR
1347	$sizeof_minSizeInBytes
1348	$add_parameter_t
1350	$reduce_serenum_binary_compat_bitwise
1350	$reduce_serenum_binary_compat_satplusminus
1350	$sizeof_maxSizeInBytes
1351	$reduce_serenum_binary_compat_compare
1351	$reduce_serenum_binary_compat_mask
1351	$reduce_serenum_binary_compat_plusminusmult
1351	$reduce_serenum_binary_compat_range
1352	$find_overloadeds_unnamed_parameterListIR_of_callableTypeDefIR_callableTypeDefIR
1359	$merge_externMethodDefEnvs
1366	$free_typeDefIR
1366	TableType_ok
1375	$sizeof
1376	$match_overloaded_named_parameterListIR_of_callableTypeDefIR_callableTypeDefIR
1383	$find_overloadeds_named_parameterListIR_of_callableTypeDefIR_callableTypeDefIR
1406	$init_tableEntries
1407	$capture_avoiding_
1423	$capture_avoiding
1423	$find_constructorDef_overloaded_t
1431	$is_valid_bitslice
1439	$find_overloaded_parameterListIR_of_callableTypeDefIR_callableTypeDefIR
1459	$find_callableDef_overloaded_t
1462	$init_table
1550	$callable_controlApplyMethod
1550	$callable_parserApplyMethod
1551	$parameterListIR_of_methodDef
1552	$callable_action
1552	$callable_tableApplyMethod
1559	$subst_callableTypeDefIR
1559	$subst_callableTypeDefIR_prime
1559	$subst_callableTypeIR_prime
1559	$subst_parameterIR
1559	$subst_parameterIR_prime
1559	$subst_typeIR
